"ImageId","Label"
1,37.6001182347852
2,39.6773566227612
3,85.833631686607
4,88.4328042397509
5,29.7852335950379
6,33.8453546120231
7,39.6858647944105
8,41.7387596767123
9,52.0535977606308
10,54.862564765996
11,54.2755824907286
12,28.0464016206167
13,34.9015463368347
14,48.6935789887256
15,38.7576641924804
16,49.1650018334735
17,47.0564557354627
18,36.5311890241646
19,52.5509069729234
20,48.808898683506
21,43.4656175561706
22,35.5458412094964
23,31.2370746772745
24,43.3960657219873
25,54.8528420357807
26,29.4930830092265
27,74.3845635765825
28,48.4960824247529
29,27.5475270113738
30,57.9019276128649
31,46.412863790435
32,38.8607570262218
33,76.5481592129114
34,45.3841214185579
35,66.5674670564859
36,57.5495036168676
37,50.2303835544425
38,49.4408248676621
39,38.3878057999695
40,87.2680924556912
41,44.1412909316919
42,56.0449477378735
43,46.8648766350142
44,36.0642321890886
45,33.8841792699301
46,72.9939206588895
47,46.4898039038466
48,35.9939741869624
49,43.7260028121031
50,28.3458846043637
51,65.1497898699279
52,85.4497434629277
53,59.0328948879924
54,37.6493995647568
55,51.0786019319883
56,52.4235143068479
57,51.2418899966488
58,62.7901436881786
59,41.8559560115227
60,37.6430724508828
61,89.4156486668896
62,31.1586606527197
63,38.704893910033
64,33.6040649538747
65,57.137122037183
66,31.0973070724236
67,46.9568356686378
68,35.1410670841969
69,29.542755628662
70,24.5947465268787
71,108.665447058107
72,38.7302530136252
73,65.9690757704989
74,47.8943693972674
75,66.0556416585236
76,58.2107873412984
77,45.692294868859
78,60.8729929556329
79,43.652132059608
80,66.1170316045397
81,47.5674584172347
82,49.4837501656855
83,49.6424671526014
84,41.64015454375
85,58.4413131603277
86,52.6421752931903
87,48.4244296746283
88,50.33122380777
89,56.0066120391143
90,37.8054424437949
91,48.6449507406694
92,93.5860054402007
93,31.5923463974028
94,37.721105402769
95,69.5494980245826
96,75.1204034678956
97,50.380764513573
98,33.6806859712158
99,47.6184075115394
100,85.5751305150449
101,46.9297406783545
102,64.7233375404417
103,36.6685292995414
104,80.8894012990904
105,96.4914975047083
106,33.5101944140682
107,41.1387700714065
108,35.4084041711473
109,38.898105581946
110,59.9907190913591
111,37.78651193627
112,39.4857282507234
113,34.5051556874591
114,41.9519048614524
115,44.5356423957274
116,55.4075140480497
117,44.6436918399212
118,77.8095384391347
119,57.4035725761885
120,33.0242919342028
121,48.9898535730861
122,60.524260612021
123,45.4331354059062
124,57.0104529028833
125,55.5248686868033
126,41.1573213237419
127,43.0688229084346
128,61.6340212944451
129,78.3901506139519
130,95.8210684140252
131,39.5407594685695
132,36.9547534735341
133,35.9900073220473
134,47.5335093012452
135,34.0295867512245
136,36.9413112814306
137,53.1678071351852
138,53.4184177242917
139,48.2846758317218
140,53.0338371267328
141,40.7784420699265
142,38.7757606538703
143,45.5780983491953
144,46.4708830352982
145,47.5987612448067
146,41.5643732115214
147,42.9345811641261
148,40.7661556405366
149,27.545165344762
150,40.7673738612365
151,41.429998307661
152,36.5830788959004
153,72.1974267521349
154,45.5354129700999
155,29.7292575892885
156,57.6675742867573
157,28.9570896947149
158,46.4224837573379
159,64.5946084910875
160,42.8001761125118
161,51.5281459937802
162,42.5774200126399
163,28.0256446364031
164,45.5958023749637
165,97.2466634237528
166,43.019655420069
167,44.5991556562279
168,48.4419335595564
169,46.1107628409861
170,40.574248475009
171,47.2150750161699
172,50.6041409812933
173,40.8149063270645
174,58.1962264883124
175,36.4158661915774
176,36.4237788249785
177,56.9007134518322
178,59.3386869597686
179,50.0441410018771
180,41.3275341012493
181,49.0463871490258
182,38.7483297639865
183,65.4344943695505
184,50.5325437050342
185,37.1749537515794
186,59.6865853834723
187,52.8116886812536
