"ImageId","Label"
1,37.6615918099917
2,45.2864934347089
3,94.6808373424433
4,65.9316193434084
5,30.931003203113
6,43.7153081265194
7,44.8986782579622
8,30.8647746675187
9,51.5848321850792
10,56.8021178735933
11,52.0552267352692
12,27.0550235474432
13,35.8322618923209
14,43.8747627844304
15,45.1394803402042
16,63.8171064647614
17,45.5001857497642
18,49.9468396224587
19,51.5254103233592
20,48.7450712192258
21,41.8766121936553
22,44.8210506548029
23,35.7571731367375
24,36.33898965681
25,48.6045456583614
26,32.8012865660985
27,52.1021736293659
28,56.4414819524159
29,28.4141910207622
30,57.1456385940298
31,47.2906067205537
32,38.3475415491447
33,68.5783699804797
34,43.9530329223404
35,62.2701113642131
36,53.1539602859269
37,51.0241060501309
38,70.8803250183179
39,44.1939313032833
40,93.238447661847
41,37.8510052933193
42,65.8641045041199
43,51.7731083096789
44,36.8184096874172
45,36.8177497665325
46,58.635145924525
47,39.8421477747866
48,38.3239222257909
49,41.9995905532907
50,27.5779006635659
51,53.0115410584959
52,73.8377789035392
53,58.3228656218494
54,38.9233340615476
55,43.6611261661622
56,54.8370189231124
57,55.7194174773448
58,66.3291657216521
59,39.4053531847854
60,36.4484779246336
61,73.960330645916
62,28.2078385855444
63,40.8440969027467
64,38.8676636813324
65,55.8750551178355
66,36.5068724031042
67,45.4119317487119
68,35.9877165537098
69,38.3712890250597
70,29.3439175469694
71,117.720014705257
72,32.7271496892733
73,67.9849726856474
74,46.9904877124962
75,58.4561708211175
76,50.6889620462437
77,46.0790063399783
78,60.8189252390757
79,40.8859965037308
80,59.1227248845515
81,57.0453912745025
82,46.0254539486206
83,61.5913970985307
84,36.6596829388946
85,55.9119186613777
86,61.2096954445534
87,44.5034978397802
88,42.3796737167376
89,65.5075276631944
90,40.5350923977327
91,46.3260643224248
92,88.8569614446097
93,38.6321642936838
94,38.016502197141
95,67.3109462067848
96,90.3896014864437
97,47.2049134203829
98,37.1514871241982
99,54.8274119617847
100,77.3422282217868
101,43.6360473513531
102,86.3524045156906
103,38.3118815442822
104,79.2096643774716
105,74.1794205939986
106,38.2613465969409
107,39.3907355369279
108,31.7865921014555
109,39.6872435961914
110,56.3946858091557
111,40.2962516257704
112,37.4932166888783
113,31.9624408641227
114,37.0577370218989
115,46.8442820309113
116,54.9114564266206
117,43.1336906009034
118,66.5055223443035
119,55.4225961603062
120,36.4887579622358
121,31.9406286619291
122,60.2358537722491
123,45.1788161203289
124,67.389537122925
125,43.4040783109659
126,39.4829205031756
127,36.3449668577428
128,70.3700661641272
129,60.2680383598434
130,89.0823491326427
131,37.6742040510634
132,34.5997953178652
133,39.1514603061582
134,38.7620249068106
135,29.0451196529728
136,44.9520788698997
137,48.0449754366945
138,46.8267686009061
139,42.4462132460283
140,63.3044642335797
141,36.5514949808064
142,41.1467923761033
143,39.381016898293
144,45.1943224632081
145,49.6097997372182
146,42.6679891867804
147,40.0439250536611
148,38.4208803215658
149,31.7176853302157
150,32.4731401986619
151,46.9078116934307
152,34.1863066663181
153,80.7437481718954
154,37.0114335157845
155,32.3801300404686
156,51.0147937298849
157,28.6440831646981
158,43.8812680332326
159,61.0035312406912
160,42.3738871328762
161,56.7876144139811
162,52.4402142573134
163,37.4566348347324
164,41.8368377114473
165,101.224616375825
166,38.1504690125192
167,55.696973661555
168,51.2091210130229
169,45.6325298118137
170,40.0428232796848
171,45.6973371041115
172,56.5004751256984
173,34.0699879101476
174,56.9300512086409
175,33.2554697565029
176,36.0606273628417
177,67.941602016252
178,63.5352692863917
179,52.0178541478178
180,53.0377422020336
181,47.2338926770198
182,40.3098444907253
183,69.0553570016796
184,45.3280188556657
185,45.7130733131019
186,57.9058825539663
187,49.8446406592347
188,31.5758735338316
189,58.9468005599036
190,37.5845513450763
191,38.7943412133069
192,69.6475403010217
193,35.3525623412887
194,50.3247904695946
195,41.7037343426384
196,35.8209609347028
197,34.9812614593066
198,82.3519272388065
199,77.5892497470546
200,37.8554518498673
201,38.2871287108652
202,36.8400141306875
203,58.2998613425581
204,81.2339310651955
205,36.6485409087337
206,64.8155461948262
207,36.8503231227078
208,35.1656460491487
209,39.3696891246867
210,45.6144158063658
211,39.7616975522513
212,39.1864293911513
213,78.630124146767
214,83.9901649662361
215,44.4711740908009
216,56.20681583104
217,65.0683043477663
218,35.2664678982532
219,36.34536683533
220,51.1608775919466
221,42.5014531525123
222,42.6088514385445
223,63.26595832183
224,39.4835414632975
225,47.7502209932328
226,42.6045348504208
227,34.2991285773533
228,37.5099831791265
229,39.2263406425189
230,36.8364942569457
231,77.068943595619
232,47.3492857661504
233,33.5650576789689
234,71.0992180094403
235,57.3409915693709
236,64.104856996675
237,53.17620620968
238,51.8487623194407
239,91.8679937578237
240,32.4029575994678
241,29.2853428173332
242,110.333926689824
243,73.2154188490295
244,45.0809130360924
245,47.82352120525
246,47.5720957692799
247,57.8318079849459
248,32.6448428318086
249,45.0044053156167
250,46.0169494105894
251,86.6845178118389
252,71.7886818504096
253,30.5157017371182
254,29.282037123789
255,34.6878218980066
256,26.0382298825409
257,29.3913745370751
258,40.3438266246211
259,31.4624193752657
260,29.46022096915
261,59.0654970798462
262,45.3300307649892
263,38.1974282138021
264,79.1728959463234
265,28.8507339219895
266,39.8252637013569
267,60.4972866044086
268,39.343059969243
269,81.4076861296205
270,38.3302610351176
271,56.7041437035862
272,42.2710326603307
273,36.5464648657493
274,57.848000109836
275,62.4510255751123
276,48.8476780417035
277,74.28784554974
278,40.0608456158
279,80.6911192779897
280,53.0985122308887
281,60.5087986848423
282,54.0574156682705
283,33.920165469183
284,39.1950763981457
285,36.8368520728452
286,62.189025818745
287,32.7573167505078
288,33.731696797682
289,33.1239694923353
290,43.9266679834378
291,37.0624177237341
292,66.7880168329118
293,38.4826989557121
294,29.9277470567282
295,40.8185331578102
296,61.8690557066632
297,59.8900235764773
298,66.5184923076788
299,62.3975990731436
300,49.1485620678743
301,41.6683905233343
302,39.5857165036104
303,31.9977687965784
304,38.4702927378789
305,54.5668677732288
306,78.2779827456251
307,30.0753313094934
308,36.0743813672225
309,37.9662719150972
310,33.9952828998806
311,30.1354950764592
312,42.8685763459234
313,51.5665984519709
314,56.8348066858258
315,68.879017616353
316,34.8170635225615
317,46.2857213644025
318,43.7288740926194
319,53.2889435400733
320,41.8826009495503
321,32.9557217382808
322,30.3653795557059
323,55.7136566938055
324,37.6302263820134
325,45.4436868882951
326,46.7950917545907
327,53.4546100143485
328,43.03958797426
329,31.3937102167303
330,59.374449680882
331,32.7777295272079
332,42.6072384773922
333,61.570878827794
334,34.3416467878558
